transaction_id,amount,hour_of_day,txn_count_last_24h,distance_from_home_km,is_foreign_country,is_new_merchant,Class
5300,81.38,14,3,9.72,0,0,0
5301,133.39,16,3,4.53,0,0,0
5302,115.18,11,4,4.53,0,0,0
5303,102.34,12,1,1.76,0,0,0
5304,70.44,18,3,0.27,0,0,0
5305,135.26,13,3,3.09,0,0,0
5306,86.77,14,1,1.38,0,0,0
5307,16.08,20,2,3.2,0,0,0
5308,6.17,14,2,5.08,0,1,0
5309,126.18,14,4,6.75,0,0,0
5310,49.75,18,2,3.47,0,0,0
5311,101.2,8,2,4.13,0,0,0
5312,107.43,19,6,4.08,0,0,0
5313,50.83,10,1,1.6,0,0,0
5314,150.8,18,0,1.41,0,0,0
5315,67.43,14,0,0.11,0,0,0
5316,83.16,13,3,5.71,0,1,0
5317,46.13,11,2,0.49,0,0,0
5318,70.66,16,3,1.96,0,0,0
5319,98.43,13,5,0.9,0,0,0
5320,24.74,15,1,1.99,0,0,0
5321,213.14,17,3,11.99,0,0,0
5322,248.31,19,5,1.28,0,0,0
5323,74.15,12,1,1.63,0,0,0
5324,44.39,12,1,3.97,0,0,0
5325,150.36,12,3,1.58,0,0,0
5326,113.66,15,3,3.23,0,1,0
5327,176.04,17,1,10.51,0,0,0
5328,79.46,13,1,5.94,0,0,0
5329,98.65,13,0,1.46,0,0,0
5330,10.84,10,3,2.83,0,0,0
5331,119.2,15,2,1.67,0,0,0
5332,46.19,10,7,1.31,0,0,0
5333,168.33,12,3,4.6,0,0,0
5334,136.85,10,3,2.5,0,0,0
5335,56.7,12,1,0.54,0,0,0
5336,68.96,11,2,0.51,0,0,0
5337,51.49,13,0,5.24,0,0,0
5338,275.11,17,3,3.71,0,0,0
5339,173.67,17,5,1.67,0,0,0
5340,198.14,18,1,14.24,0,0,0
5341,61.77,7,3,0.57,0,1,0
5342,116.21,17,4,12.34,0,0,0
5343,82.58,16,0,1.09,0,0,0
5344,50.96,18,5,6.97,0,1,0
5345,75.02,16,2,6.33,0,0,0
5346,158.6,9,2,12.13,0,1,0
5347,37.75,17,4,6.33,0,0,0
5348,18.0,14,2,9.51,0,0,0
5349,64.79,19,1,1.66,0,0,0
5350,92.7,10,2,12.84,0,0,0
5351,49.04,16,1,1.05,0,0,0
5352,58.87,9,4,16.16,0,0,0
5353,130.6,7,2,1.94,0,0,0
5354,152.99,11,3,10.74,0,0,0
5355,27.47,17,4,11.06,0,0,0
5356,105.76,11,6,5.4,0,1,0
5357,171.04,23,3,0.89,0,0,0
5358,126.73,12,3,14.0,0,0,0
5359,78.69,13,1,5.35,0,0,0
5360,108.69,7,1,2.56,0,1,0
5361,92.7,10,4,3.97,0,0,0
5362,58.86,16,1,4.98,0,0,0
5363,80.83,12,4,1.13,0,0,0
5364,73.19,12,3,2.73,0,0,0
5365,5.01,17,3,1.69,0,0,0
5366,141.93,9,4,0.59,0,0,0
5367,27.82,13,1,1.5,0,0,0
5368,70.16,11,8,1.53,0,0,0
5369,145.0,17,6,2.86,0,0,0
5370,102.44,17,3,8.13,0,0,0
5371,61.41,10,4,4.7,0,0,0
5372,31.49,19,5,6.36,0,0,0
5373,39.52,10,1,4.08,0,0,0
5374,76.42,19,7,6.34,0,0,0
5375,265.36,12,3,2.11,0,0,0
5376,153.87,15,4,3.03,0,0,0
5377,11.7,12,2,12.75,0,0,0
5378,108.97,16,1,0.59,0,0,0
5379,96.01,15,2,2.3,0,0,0
5380,35.39,15,0,1.31,0,0,0
5381,100.33,18,5,2.15,0,0,0
5382,85.6,13,3,2.2,0,0,0
5383,10.43,9,2,3.51,0,0,0
5384,140.24,12,4,10.94,0,0,0
5385,20.03,9,3,3.37,0,1,0
5386,123.49,15,4,6.31,0,0,0
5387,179.73,15,4,2.78,0,0,0
5388,52.78,14,5,1.44,0,0,0
5389,19.91,13,4,5.35,0,0,0
5390,82.79,19,1,4.84,0,0,0
5391,116.81,16,1,1.38,0,1,0
5392,180.92,14,4,12.63,0,1,0
5393,62.17,21,1,10.87,0,0,0
5394,29.37,10,4,1.49,0,0,0
5395,243.17,15,1,1.48,0,0,0
5396,124.43,19,4,5.6,0,0,0
5397,63.56,12,3,9.51,0,0,0
5398,99.09,13,1,3.26,0,0,0
5399,182.93,22,3,1.89,0,0,0
5400,130.16,12,6,1.38,0,0,0
5401,83.83,11,1,8.33,0,0,0
5402,103.54,9,1,5.43,0,0,0
5403,163.04,20,2,4.14,0,0,0
5404,19.64,12,4,0.34,0,0,0
5405,29.71,12,2,7.89,0,0,0
5406,25.6,15,4,5.87,0,1,0
5407,44.03,13,3,5.73,0,0,0
5408,76.58,19,5,2.54,0,0,0
5409,41.74,19,2,6.33,1,1,0
5410,83.04,22,0,2.67,0,0,0
5411,52.94,9,4,6.84,0,0,0
5412,146.43,11,4,3.91,0,0,0
5413,44.9,17,1,1.54,0,0,0
5414,17.66,9,2,0.64,0,0,0
5415,40.41,11,3,15.27,0,0,0
5416,197.68,13,4,5.68,0,0,0
5417,104.67,23,2,4.96,0,0,0
5418,123.06,18,2,2.33,0,0,0
5419,157.23,13,4,5.14,0,0,0
5420,142.26,13,2,12.65,0,0,0
5421,113.0,18,0,0.35,0,0,0
5422,12.11,12,4,9.85,0,0,0
5423,142.46,17,3,0.02,0,1,0
5424,204.73,8,2,0.15,0,0,0
5425,89.04,5,2,10.18,0,0,0
5426,122.15,6,1,6.36,0,0,0
5427,63.99,20,5,4.56,0,0,0
5428,146.86,10,1,3.37,0,1,0
5429,179.28,12,1,5.27,0,0,0
5430,77.75,15,5,2.45,0,0,0
5431,89.64,18,3,3.79,0,0,0
5432,78.61,18,3,0.1,0,0,0
5433,90.4,11,4,3.62,0,0,0
5434,124.11,18,3,0.74,0,0,0
5435,19.72,18,2,5.46,0,0,0
5436,16.49,17,4,0.13,0,0,0
5437,119.34,1,3,1.69,0,0,0
5438,78.77,19,5,2.27,0,0,0
5439,202.72,8,4,4.7,1,0,0
5440,106.97,11,0,2.43,1,0,0
5441,88.74,18,2,3.9,0,0,0
5442,268.69,16,3,1.39,0,0,0
5443,83.07,12,5,6.44,0,0,0
5444,66.0,9,5,4.2,0,0,0
5445,27.75,19,4,0.14,0,1,0
5446,33.72,13,7,2.59,0,0,0
5447,186.16,14,2,12.55,0,0,0
5448,41.87,10,6,10.6,0,1,0
5449,57.34,12,2,25.1,0,0,0
5450,73.49,12,3,6.73,0,0,0
5451,628.57,0,8,20.36,1,1,1
5452,214.72,16,1,3.73,0,0,0
5453,46.08,21,1,5.96,0,1,0
5454,93.06,15,1,0.57,0,0,0
5455,392.33,12,5,2.07,0,0,0
5456,78.29,18,3,5.13,0,0,0
5457,81.91,13,5,10.59,0,0,0
5458,21.25,13,0,2.31,0,0,0
5459,165.63,16,3,1.11,0,0,0
5460,164.82,10,3,1.07,0,0,0
5461,81.12,12,2,6.1,0,0,0
5462,82.46,12,2,5.89,0,0,0
5463,56.94,14,4,5.62,0,0,0
5464,140.56,13,4,6.25,0,0,0
5465,124.35,16,2,0.9,0,0,0
5466,102.02,21,4,3.76,0,0,0
5467,19.58,14,5,7.19,0,0,0
5468,133.22,12,4,8.03,0,0,0
5469,79.34,11,6,1.1,0,1,0
5470,38.21,17,4,3.38,0,1,0
5471,68.17,14,2,3.06,0,0,0
5472,65.82,9,3,11.56,0,0,0
5473,33.04,16,4,5.18,0,0,0
5474,16.47,11,1,1.69,0,0,0
5475,180.78,8,3,13.03,0,0,0
5476,196.82,17,4,6.65,0,0,0
5477,50.67,13,4,6.83,0,0,0
5478,29.8,11,1,1.35,0,0,0
5479,125.74,17,2,5.6,0,0,0
5480,123.6,15,6,6.49,0,0,0
5481,36.95,12,6,0.88,0,0,0
5482,3.42,16,4,1.0,0,0,0
5483,50.04,12,2,3.34,0,0,0
5484,229.95,13,3,2.17,0,0,0
5485,138.78,16,5,1.34,0,0,0
5486,132.97,17,4,5.57,0,0,0
5487,237.65,17,2,2.51,0,1,0
5488,129.71,18,1,1.51,0,0,0
5489,136.07,5,4,0.7,0,0,0
5490,214.51,19,0,7.44,0,1,0
5491,62.64,9,2,1.86,0,1,0
5492,27.8,15,3,3.63,0,0,0
5493,209.05,17,6,12.74,0,0,0
5494,43.75,11,5,2.83,0,0,0
5495,521.06,8,12,158.54,1,0,1
5496,52.21,12,3,5.01,0,0,0
5497,92.96,9,4,1.12,0,0,0
5498,95.57,15,3,2.63,0,0,0
5499,98.14,13,3,28.93,0,0,0
5500,94.39,9,3,5.12,0,0,0
5501,39.51,13,2,6.92,0,1,0
5502,27.02,10,4,2.91,0,0,0
5503,117.58,17,1,3.53,0,0,0
5504,136.73,13,2,0.94,0,0,0
5505,118.97,9,2,0.51,0,0,0
5506,53.52,14,0,11.63,0,0,0
5507,143.17,18,3,6.62,0,0,0
5508,13.78,17,3,6.49,0,0,0
5509,15.99,11,1,4.15,0,0,0
5510,87.67,9,4,0.01,0,0,0
5511,146.57,9,6,0.28,0,1,0
5512,136.38,22,3,0.1,0,0,0
5513,22.89,19,1,0.53,0,0,0
5514,67.61,17,3,3.61,0,0,0
5515,400.31,6,14,116.65,1,0,1
5516,113.01,7,3,2.87,0,0,0
5517,9.65,16,1,5.78,0,0,0
5518,170.35,20,6,11.95,0,0,0
5519,146.17,8,1,7.12,0,0,0
5520,33.34,17,1,1.89,0,1,0
5521,191.09,11,5,8.84,0,0,0
5522,103.83,9,4,0.39,0,0,0
5523,154.45,10,2,4.19,0,0,0
5524,63.07,8,3,4.08,1,0,0
5525,172.7,13,3,1.45,0,0,0
5526,119.02,17,4,1.73,0,0,0
5527,179.34,19,1,20.68,0,0,0
5528,37.36,12,4,7.52,0,0,0
5529,136.7,22,4,3.62,0,0,0
5530,55.27,15,6,5.66,0,0,0
5531,4.71,19,2,4.88,0,0,0
5532,68.05,13,1,4.56,0,0,0
5533,82.52,15,2,0.93,0,0,0
5534,101.73,14,5,5.18,0,0,0
5535,124.56,13,1,4.72,0,0,0
5536,27.46,15,3,3.34,0,0,0
5537,88.55,11,3,0.97,0,0,0
5538,69.6,10,9,4.63,0,0,0
5539,121.48,12,5,3.55,0,0,0
5540,393.98,3,9,229.06,0,1,1
5541,30.55,17,6,4.35,0,0,0
5542,130.42,20,0,3.09,0,0,0
5543,84.04,19,4,1.41,0,0,0
5544,303.32,14,5,0.08,0,0,0
5545,44.2,9,3,3.64,0,0,0
5546,99.87,15,2,0.74,0,0,0
5547,91.52,7,1,13.47,0,1,0
5548,157.29,17,2,4.35,0,1,0
5549,88.83,14,1,2.77,0,0,0
5550,70.72,10,1,3.45,0,1,0
5551,96.71,18,3,5.41,0,0,0
5552,102.17,9,2,3.11,0,0,0
5553,75.55,10,4,2.43,0,0,0
5554,40.78,18,2,1.43,0,1,0
5555,383.74,0,12,168.84,1,0,1
5556,23.52,15,4,1.66,0,0,0
5557,356.53,19,4,4.29,0,0,0
5558,25.52,14,3,10.75,0,0,0
5559,134.58,12,1,5.22,0,0,0
5560,19.29,11,3,1.0,0,0,0
5561,109.36,15,5,6.22,0,1,0
5562,161.12,9,2,1.62,0,0,0
5563,207.15,13,3,7.57,0,0,0
5564,173.75,14,4,7.06,0,0,0
5565,21.13,14,3,3.77,0,0,0
5566,124.93,14,3,0.2,0,0,0
5567,86.44,20,2,1.58,0,0,0
5568,7.0,17,4,1.66,1,0,0
5569,19.47,11,5,0.48,0,0,0
5570,89.66,12,4,1.92,0,0,0
5571,113.52,13,1,9.81,0,0,0
5572,36.92,14,3,1.16,0,0,0
5573,248.79,13,4,0.15,0,0,0
5574,263.94,18,3,15.75,0,1,0
5575,192.92,14,5,0.28,0,0,0
5576,129.1,15,6,0.08,0,0,0
5577,84.88,18,4,2.09,0,1,0
5578,47.81,12,5,4.64,0,0,0
5579,79.35,10,4,4.79,0,0,0
5580,100.83,15,2,2.62,0,0,0
5581,17.25,11,2,8.49,0,0,0
5582,328.67,16,4,12.66,0,0,0
5583,220.66,9,2,3.95,0,0,0
5584,41.87,16,4,5.31,1,0,0
5585,98.49,13,4,3.26,0,0,0
5586,96.1,12,3,1.53,0,0,0
5587,242.11,9,5,0.29,0,0,0
5588,15.99,19,3,3.15,0,0,0
5589,137.83,13,7,5.19,0,0,0
5590,109.63,18,3,8.81,0,0,0
5591,33.55,20,7,9.47,1,0,0
5592,41.44,22,2,5.35,0,0,0
5593,99.9,17,1,1.83,0,0,0
5594,158.36,11,4,2.27,0,0,0
5595,122.47,14,1,5.45,0,0,0
5596,1370.85,7,14,957.33,0,1,1
5597,53.68,15,2,25.66,0,0,0
5598,37.56,17,3,5.01,0,0,0
5599,37.2,13,3,14.63,0,0,0
5600,196.96,16,2,3.34,0,0,0
5601,110.64,10,1,13.23,0,0,0
5602,89.89,19,1,6.51,0,0,0
5603,33.85,18,2,1.75,0,0,0
5604,15.09,14,5,0.38,0,1,0
5605,79.43,11,1,2.99,0,1,0
5606,11.3,18,4,1.13,0,0,0
5607,65.24,18,2,1.47,0,0,0
5608,75.28,8,6,2.31,0,0,0
5609,9.5,8,6,1.8,0,0,0
5610,11.22,13,3,3.98,0,0,0
5611,229.38,6,7,6.65,0,0,0
5612,387.88,12,5,5.59,0,0,0
5613,115.11,5,0,0.25,0,0,0
5614,69.43,11,1,20.34,0,0,0
5615,121.31,6,3,6.87,0,0,0
5616,19.08,12,3,3.35,0,0,0
5617,196.71,19,2,1.6,0,1,0
5618,30.69,17,4,0.4,0,0,0
5619,151.52,19,5,1.33,0,0,0
5620,257.54,18,5,6.31,1,1,0
5621,154.07,5,4,1.05,0,0,0
5622,180.97,9,2,3.59,0,0,0
5623,166.3,19,1,3.07,0,0,0
5624,194.79,17,3,3.56,0,0,0
5625,70.03,7,0,0.7,0,1,0
5626,28.32,14,5,2.71,0,0,0
5627,117.86,11,2,2.05,0,0,0
5628,50.22,15,0,0.87,0,0,0
5629,118.94,7,1,3.53,0,0,0
5630,79.62,11,2,13.0,0,0,0
5631,150.92,14,3,3.84,0,0,0
5632,72.18,5,2,3.63,0,0,0
5633,70.43,16,2,3.09,0,0,0
5634,69.77,13,5,6.45,0,1,0
5635,146.01,16,1,20.96,0,0,0
5636,238.32,18,5,0.21,0,0,0
5637,226.58,15,2,9.19,0,0,0
5638,150.92,16,3,12.53,0,0,0
5639,63.65,10,5,3.27,0,0,0
5640,277.81,13,3,2.12,0,0,0
5641,86.91,16,3,5.58,0,0,0
5642,32.44,18,3,8.98,0,0,0
5643,89.66,13,3,5.52,0,0,0
5644,10.59,12,2,10.71,0,0,0
5645,12.63,5,4,13.81,0,0,0
5646,85.75,16,3,4.61,0,0,0
5647,204.85,20,4,5.91,0,1,0
5648,51.68,13,2,1.16,0,0,0
5649,41.68,15,3,1.64,0,0,0
5650,42.97,18,4,1.09,0,0,0
5651,114.4,20,1,2.98,0,0,0
5652,28.91,14,1,9.58,0,0,0
5653,67.88,13,3,2.2,0,0,0
5654,87.18,20,1,2.56,0,0,0
5655,49.33,19,1,1.36,0,0,0
5656,266.27,6,2,4.19,0,0,0
5657,64.26,13,1,1.05,0,0,0
5658,33.54,11,4,0.02,0,0,0
5659,26.7,18,1,1.65,0,0,0
5660,144.87,17,4,1.12,0,0,0
5661,263.13,11,3,6.8,0,1,0
5662,55.49,8,3,0.21,0,0,0
5663,161.8,13,3,2.09,0,0,0
5664,89.44,19,4,1.21,0,0,0
5665,128.41,4,2,12.51,0,0,0
5666,66.92,19,6,0.48,0,0,0
5667,20.14,13,5,4.47,0,0,0
5668,184.71,6,1,13.69,0,0,0
5669,58.89,17,7,3.24,0,1,0
5670,86.77,12,2,0.03,0,0,0
5671,138.38,14,1,7.41,0,0,0
5672,31.59,18,2,2.61,0,0,0
5673,33.43,13,4,5.48,0,0,0
5674,16.47,12,0,2.32,0,0,0
5675,54.97,11,3,1.36,0,0,0
5676,121.98,10,2,14.4,0,0,0
5677,95.89,20,5,12.1,0,0,0
5678,101.34,9,3,1.35,0,0,0
5679,32.45,18,3,9.13,0,0,0
5680,154.52,12,3,0.31,0,0,0
5681,114.84,19,5,14.3,0,0,0
5682,358.15,15,2,10.42,0,0,0
5683,193.77,6,6,0.12,0,0,0
5684,17.25,16,1,1.72,0,0,0
5685,76.79,18,5,6.7,1,0,0
5686,89.55,9,1,0.41,0,0,0
5687,37.12,14,4,6.0,0,0,0
5688,118.25,8,4,3.06,0,0,0
5689,28.78,14,6,1.32,0,0,0
5690,75.72,9,3,7.54,0,1,0
5691,168.32,14,4,2.15,0,1,0
5692,54.0,20,0,0.03,0,0,0
5693,361.98,11,8,1.42,0,0,0
5694,104.1,14,1,1.26,0,0,0
5695,99.17,17,5,1.8,0,0,0
5696,134.63,17,3,2.38,0,0,0
5697,36.1,9,1,0.22,0,1,0
5698,48.25,13,8,0.49,0,0,0
5699,166.26,6,1,11.34,0,0,0
5700,104.52,17,4,5.02,0,0,0
5701,71.07,11,6,0.16,0,0,0
5702,69.94,15,4,1.71,0,0,0
5703,109.69,9,2,4.49,0,0,0
5704,103.98,8,1,1.67,0,0,0
5705,74.08,14,2,1.72,0,0,0
5706,135.93,8,2,2.66,0,1,0
5707,10.46,16,4,8.86,0,0,0
5708,61.02,1,5,0.1,0,0,0
5709,46.94,15,4,7.46,0,0,0
5710,238.68,14,7,6.77,0,0,0
5711,39.96,15,6,16.24,0,0,0
5712,514.81,20,4,30.9,0,0,0
5713,94.23,15,4,3.69,0,0,0
5714,55.9,16,3,17.17,0,0,0
5715,29.0,15,3,3.94,0,0,0
5716,127.21,21,4,2.66,0,1,0
5717,75.51,14,6,7.29,0,0,0
5718,71.14,16,6,3.21,0,0,0
5719,72.12,20,4,1.48,0,0,0
5720,121.7,17,1,16.84,0,0,0
5721,59.06,16,2,10.24,0,0,0
5722,48.76,13,6,1.72,0,0,0
5723,69.93,17,6,10.12,0,0,0
5724,40.41,12,1,14.11,0,1,0
5725,57.47,8,3,1.8,0,0,0
5726,177.12,16,3,6.21,0,0,0
5727,181.11,11,2,3.73,0,0,0
5728,124.74,11,5,2.47,0,0,0
5729,162.15,15,2,2.64,0,1,0
5730,47.99,8,2,0.83,0,0,0
5731,66.0,21,2,8.03,0,0,0
5732,43.71,10,3,1.81,0,0,0
5733,6.56,13,1,9.96,0,0,0
5734,41.36,11,5,2.91,0,0,0
5735,112.35,16,5,8.92,0,0,0
5736,50.64,13,1,12.44,0,1,0
5737,31.55,15,3,1.3,0,0,0
5738,69.22,13,4,3.26,0,1,0
5739,21.46,17,3,3.97,0,1,0
5740,161.66,20,3,4.7,0,1,0
5741,84.42,17,2,5.49,0,0,0
5742,53.5,19,4,5.14,0,0,0
5743,199.1,21,2,10.21,0,0,0
5744,14.19,20,4,2.43,0,0,0
5745,15.27,16,3,0.2,0,0,0
5746,28.02,14,2,4.37,0,0,0
5747,86.67,19,4,6.42,0,0,0
5748,10.93,9,4,3.27,0,0,0
5749,80.34,12,3,6.27,0,1,0
5750,8.54,19,3,24.84,0,0,0
5751,277.3,14,4,2.12,0,0,0
5752,57.12,17,3,1.86,0,0,0
5753,144.02,6,2,8.11,0,0,0
5754,1534.89,5,7,39.35,0,0,1
5755,45.74,15,7,7.23,0,1,0
5756,861.56,3,9,247.33,0,1,1
5757,36.01,16,5,4.39,0,0,0
5758,102.44,19,1,0.56,0,0,0
5759,74.38,16,2,0.9,0,0,0
5760,233.15,4,3,0.56,0,0,0
5761,159.13,18,1,1.39,0,0,0
5762,32.38,17,3,0.2,0,0,0
5763,47.16,20,2,0.27,0,0,0
5764,52.73,16,2,2.08,0,0,0
5765,114.96,12,2,21.77,0,0,0
5766,255.51,16,6,5.06,0,0,0
5767,99.31,16,0,3.71,0,0,0
5768,54.45,13,2,27.13,0,1,0
5769,6.69,14,3,1.0,0,0,0
5770,117.64,18,5,7.49,0,0,0
5771,131.22,16,4,3.7,0,0,0
5772,95.3,15,3,1.03,0,0,0
5773,22.62,12,5,1.48,0,0,0
5774,286.71,16,4,4.23,0,0,0
5775,203.03,15,3,1.38,0,0,0
5776,18.83,10,2,2.15,0,0,0
5777,21.22,13,4,1.66,0,0,0
5778,59.67,18,1,0.4,0,0,0
5779,37.72,23,3,5.1,0,0,0
5780,143.28,14,6,4.75,0,0,0
5781,67.73,16,1,4.53,0,0,0
5782,297.28,14,2,1.08,0,0,0
5783,63.47,16,0,12.24,0,0,0
5784,119.44,13,2,9.52,0,0,0
5785,17.13,17,2,13.47,1,0,0
5786,49.18,18,3,2.69,0,0,0
5787,87.67,18,1,1.49,0,0,0
5788,135.08,11,2,5.91,0,0,0
5789,88.52,15,2,1.57,0,0,0
5790,92.59,13,4,3.83,0,0,0
5791,225.13,9,4,1.19,0,0,0
5792,111.29,13,1,2.22,0,0,0
5793,69.66,16,6,1.21,0,0,0
5794,145.33,16,2,1.02,0,0,0
5795,21.38,18,5,1.04,0,0,0
5796,70.58,15,3,19.8,0,0,0
5797,31.15,15,5,12.83,0,0,0
5798,126.08,13,2,2.76,0,1,0
5799,185.68,12,2,1.37,0,0,0
5800,85.87,8,3,8.47,0,0,0
5801,79.27,12,7,8.91,0,0,0
5802,88.91,18,1,9.07,0,0,0
5803,357.9,15,3,2.63,0,0,0
5804,124.56,12,1,3.04,0,0,0
5805,34.96,11,2,5.61,0,0,0
5806,21.72,14,3,2.92,0,0,0
5807,19.13,8,1,7.11,0,0,0
5808,38.87,19,4,19.73,0,1,0
5809,88.85,10,3,12.9,0,0,0
5810,128.81,12,5,0.95,0,0,0
5811,85.67,6,4,4.01,0,0,0
5812,122.94,11,3,8.67,0,0,0
5813,16.98,14,4,12.27,0,0,0
5814,96.1,8,4,7.65,0,0,0
5815,66.68,16,1,12.05,0,0,0
5816,13.79,12,3,13.95,0,0,0
5817,73.23,18,1,0.82,0,0,0
5818,17.13,7,2,5.4,0,0,0
5819,298.89,15,6,0.38,0,0,0
5820,36.9,14,4,5.9,0,0,0
5821,98.54,14,0,9.68,0,0,0
5822,73.61,12,7,1.38,0,0,0
5823,88.57,14,5,1.73,0,0,0
5824,104.24,15,5,2.21,0,0,0
5825,32.84,16,4,12.65,0,0,0
5826,37.51,9,4,6.89,0,0,0
5827,134.63,20,1,3.56,0,0,0
5828,61.47,17,4,4.21,0,0,0
5829,180.08,16,11,5.44,0,0,0
5830,88.06,15,2,1.07,0,0,0
5831,30.69,12,4,30.67,0,0,0
5832,197.24,8,1,0.08,0,1,0
5833,92.89,16,4,0.41,0,0,0
5834,143.72,11,5,4.78,0,0,0
5835,40.83,16,4,1.3,0,0,0
5836,72.15,14,2,7.73,0,0,0
5837,68.42,9,7,2.25,0,0,0
5838,178.26,18,4,1.82,0,0,0
5839,13.9,22,7,2.6,0,0,0
5840,29.68,9,4,3.37,0,0,0
5841,90.6,15,2,1.1,0,0,0
5842,15.28,14,7,6.81,0,0,0
5843,57.82,10,4,13.13,0,0,0
5844,24.92,16,2,1.88,1,0,0
5845,252.51,9,5,2.9,0,1,0
5846,195.99,13,2,1.43,0,0,0
5847,312.87,12,4,2.05,0,0,0
5848,260.07,18,3,0.25,0,0,0
5849,277.97,13,2,16.65,0,0,0
5850,126.98,17,3,1.82,0,0,0
5851,121.41,9,4,3.24,0,0,0
5852,62.27,10,3,4.94,0,0,0
5853,35.43,12,3,8.6,0,0,0
5854,90.17,5,1,13.89,0,0,0
5855,29.28,8,4,8.95,0,0,0
5856,78.1,18,1,4.06,0,0,0
5857,189.05,14,1,6.39,0,0,0
5858,83.33,18,1,5.56,0,0,0
5859,50.63,12,0,8.89,0,0,0
5860,180.51,7,1,0.53,0,0,0
5861,276.56,14,1,8.49,0,0,0
5862,91.32,18,2,0.32,0,0,0
5863,108.65,10,2,9.46,0,0,0
5864,69.32,12,4,4.47,0,0,0
5865,128.74,7,3,1.45,0,0,0
5866,290.49,12,1,0.76,0,0,0
5867,112.12,13,5,0.2,0,0,0
5868,52.37,16,3,2.94,0,0,0
5869,25.0,17,3,0.77,0,0,0
5870,223.58,14,2,0.38,0,0,0
5871,224.63,20,5,0.6,0,0,0
5872,96.96,11,2,1.34,0,1,0
5873,95.3,14,4,4.6,0,0,0
5874,28.0,6,5,18.76,0,0,0
5875,114.7,10,5,1.78,0,0,0
5876,118.97,16,3,7.13,0,0,0
5877,63.39,9,6,7.91,0,0,0
5878,21.25,17,0,3.36,0,0,0
5879,21.42,14,5,2.35,0,0,0
5880,179.68,13,4,2.06,0,0,0
5881,80.63,17,6,0.93,0,0,0
5882,61.76,15,2,5.89,0,0,0
5883,92.78,12,5,12.08,0,1,0
5884,40.64,13,2,4.21,0,0,0
5885,24.53,13,3,9.27,0,0,0
5886,60.07,15,3,3.13,0,0,0
5887,41.99,15,4,8.77,0,0,0
5888,129.29,18,2,1.18,0,0,0
5889,27.37,10,3,0.86,0,0,0
5890,71.77,14,0,3.41,0,0,0
5891,48.42,16,3,3.67,0,0,0
5892,39.56,16,2,0.46,0,0,0
5893,107.23,7,6,0.8,0,0,0
5894,87.97,12,2,15.89,1,1,0
5895,45.35,10,4,13.0,0,0,0
5896,107.62,13,4,0.86,0,0,0
5897,158.76,12,3,7.39,0,0,0
5898,78.72,20,4,0.72,0,0,0
5899,106.08,17,3,1.17,0,0,0
5900,19.86,16,3,1.46,0,0,0
5901,65.65,10,1,3.26,0,0,0
5902,31.91,14,2,13.02,0,0,0
5903,218.64,16,4,1.21,0,0,0
5904,20.48,16,3,2.66,0,0,0
5905,94.26,13,5,12.79,0,0,0
5906,53.82,12,5,2.98,0,0,0
5907,10.45,12,5,4.72,0,0,0
5908,101.14,21,3,1.23,0,0,0
5909,71.27,15,6,3.87,0,0,0
5910,100.7,6,2,10.28,0,0,0
5911,42.26,16,2,8.74,0,1,0
5912,140.98,20,5,2.42,0,0,0
5913,195.19,17,3,9.09,0,0,0
5914,26.59,19,4,2.64,0,0,0
5915,57.12,13,3,0.72,0,0,0
5916,205.93,7,2,4.67,0,0,0
5917,30.9,16,4,2.11,0,0,0
5918,92.09,12,5,1.98,0,0,0
5919,18.36,18,2,7.74,0,0,0
5920,76.54,17,3,1.24,0,0,0
5921,81.45,13,4,7.31,1,1,0
5922,140.71,18,2,7.12,1,0,0
5923,109.33,4,6,8.84,0,0,0
5924,58.68,11,4,0.29,0,0,0
5925,16.88,18,0,7.47,0,0,0
5926,152.67,13,6,9.43,0,1,0
5927,45.55,13,3,5.5,0,1,0
5928,163.28,11,4,0.68,0,0,0
5929,98.03,14,2,5.91,0,0,0
5930,95.38,14,3,12.81,0,0,0
5931,80.16,17,2,6.3,0,0,0
5932,83.95,10,6,8.38,0,0,0
5933,80.86,15,2,5.48,0,0,0
5934,54.46,19,2,2.23,0,0,0
5935,130.31,10,2,6.81,0,0,0
5936,22.07,19,4,14.38,0,0,0
5937,87.73,22,1,2.97,0,1,0
5938,202.29,19,1,12.46,0,0,0
5939,59.57,12,4,1.64,0,0,0
5940,31.65,12,2,4.38,0,0,0
5941,239.22,13,4,1.5,0,1,0
5942,144.31,15,5,4.22,0,0,0
5943,88.77,10,1,2.33,0,0,0
5944,71.49,16,4,16.33,0,0,0
5945,179.94,16,7,14.18,0,0,0
5946,146.77,12,3,5.89,0,0,0
5947,36.44,14,3,0.7,1,0,0
5948,40.67,11,1,0.61,0,0,0
5949,58.74,11,2,4.11,0,0,0
5950,70.57,11,4,4.38,0,0,0
5951,89.37,13,1,4.12,0,1,0
5952,75.15,15,6,0.03,0,0,0
5953,174.18,15,2,0.24,0,0,0
5954,21.52,11,6,11.29,0,0,0
5955,97.55,13,1,1.81,0,0,0
5956,82.15,17,2,0.36,0,0,0
5957,17.57,13,2,1.11,0,0,0
5958,61.58,20,2,7.95,0,0,0
5959,60.22,14,3,1.9,0,1,0
5960,31.06,14,1,6.3,0,1,0
5961,52.84,7,2,1.14,0,0,0
5962,108.82,12,2,0.05,0,0,0
5963,62.88,17,2,6.05,0,0,0
